timeframe,group,segment,category,year,metric,value,state
full-year,hunt,gender,female,2011,churn,0.54186046511627906,VA
full-year,hunt,gender,female,2012,churn,0.5415472779369628,VA
full-year,hunt,gender,female,2013,churn,0.546372239747634,VA
full-year,hunt,gender,female,2014,churn,0.5561442945836009,VA
full-year,hunt,gender,female,2015,churn,0.5535677879714577,VA
full-year,hunt,gender,female,2016,churn,0.5680571629849545,VA
full-year,hunt,gender,female,2017,churn,0.5515665464886,VA
full-year,hunt,gender,female,2018,churn,0.5158394931362197,VA
full-year,hunt,age,18-24,2009,churn,0.38870531691198557,VA
full-year,hunt,age,18-24,2010,churn,0.37829478676243167,VA
full-year,hunt,age,18-24,2011,churn,0.386637308195142,VA
full-year,hunt,age,18-24,2012,churn,0.38444233540721995,VA
full-year,hunt,age,18-24,2013,churn,0.3854022015241321,VA
full-year,hunt,age,18-24,2014,churn,0.40047868555533994,VA
full-year,hunt,age,18-24,2015,churn,0.40706590313500923,VA
full-year,hunt,age,18-24,2016,churn,0.41905172986254063,VA
full-year,hunt,age,18-24,2017,churn,0.40428679556870567,VA
full-year,hunt,age,18-24,2018,churn,0.38104546770923836,VA
full-year,hunt,age,25-34,2009,churn,0.3310273737258046,VA
full-year,hunt,age,25-34,2010,churn,0.3415689852834514,VA
full-year,hunt,age,25-34,2011,churn,0.3430971512052593,VA
full-year,hunt,age,25-34,2012,churn,0.3423700252763047,VA
full-year,hunt,age,25-34,2013,churn,0.35048030739673386,VA
full-year,hunt,age,25-34,2014,churn,0.36825083719436663,VA
full-year,hunt,age,25-34,2015,churn,0.37532351526533986,VA
full-year,hunt,age,25-34,2016,churn,0.38529825451359273,VA
full-year,hunt,age,25-34,2017,churn,0.37633141672165143,VA
full-year,hunt,age,25-34,2018,churn,0.3549196663632113,VA
full-year,hunt,age,35-44,2009,churn,0.2755130434782609,VA
full-year,hunt,age,35-44,2010,churn,0.2792057788207686,VA
full-year,hunt,age,35-44,2011,churn,0.2759499127981031,VA
full-year,hunt,age,35-44,2012,churn,0.28346505183208465,VA
full-year,hunt,age,35-44,2013,churn,0.2804346906845956,VA
full-year,hunt,age,35-44,2014,churn,0.29888367986208925,VA
full-year,hunt,age,35-44,2015,churn,0.30339688801227255,VA
full-year,hunt,age,35-44,2016,churn,0.31918112835560847,VA
full-year,hunt,age,35-44,2017,churn,0.30755881218665637,VA
full-year,hunt,age,35-44,2018,churn,0.29766841308072406,VA
full-year,hunt,age,45-54,2009,churn,0.25177153590028173,VA
full-year,hunt,age,45-54,2010,churn,0.25475766703176345,VA
full-year,hunt,age,45-54,2011,churn,0.25027592368739154,VA
full-year,hunt,age,45-54,2012,churn,0.2476296110773194,VA
full-year,hunt,age,45-54,2013,churn,0.2436871870609848,VA
full-year,hunt,age,45-54,2014,churn,0.25460540463049247,VA
full-year,hunt,age,45-54,2015,churn,0.2568125516102395,VA
full-year,hunt,age,45-54,2016,churn,0.2691697514542571,VA
full-year,hunt,age,45-54,2017,churn,0.2547317073170732,VA
full-year,hunt,age,45-54,2018,churn,0.2509436993012609,VA
full-year,hunt,age,55-64,2009,churn,0.22988732951176122,VA
full-year,hunt,age,55-64,2010,churn,0.2267651730278674,VA
full-year,hunt,age,55-64,2011,churn,0.22262311533774581,VA
full-year,hunt,age,55-64,2012,churn,0.21860863768391983,VA
full-year,hunt,age,55-64,2013,churn,0.21768245568849653,VA
full-year,hunt,age,55-64,2014,churn,0.22335886967292082,VA
full-year,hunt,age,55-64,2015,churn,0.22201043793964148,VA
full-year,hunt,age,55-64,2016,churn,0.23887629461706011,VA
full-year,hunt,age,55-64,2017,churn,0.21991839269082364,VA
full-year,hunt,age,55-64,2018,churn,0.21169771131735093,VA
full-year,fish,all,all,2008,participants,483773,VA
full-year,fish,all,all,2009,participants,494967,VA
full-year,fish,all,all,2010,participants,481734,VA
full-year,fish,all,all,2011,participants,462954,VA
full-year,fish,all,all,2012,participants,465310,VA
full-year,fish,all,all,2013,participants,471496,VA
full-year,fish,all,all,2014,participants,480098,VA
full-year,fish,all,all,2015,participants,474651,VA
full-year,fish,all,all,2016,participants,458751,VA
full-year,fish,all,all,2017,participants,453065,VA
full-year,fish,all,all,2018,participants,426420,VA
full-year,fish,residency,resident,2008,participants,414182,VA
full-year,fish,residency,resident,2009,participants,422925,VA
full-year,fish,residency,resident,2010,participants,409428,VA
full-year,fish,residency,resident,2011,participants,396569,VA
full-year,fish,residency,resident,2012,participants,399858,VA
full-year,fish,residency,resident,2013,participants,407615,VA
full-year,fish,residency,resident,2014,participants,411610,VA
full-year,fish,residency,resident,2015,participants,405279,VA
full-year,fish,residency,resident,2016,participants,390754,VA
full-year,fish,residency,resident,2017,participants,385122,VA
full-year,fish,residency,resident,2018,participants,362493,VA
full-year,fish,residency,nonresident,2008,participants,69591,VA
full-year,fish,residency,nonresident,2009,participants,72042,VA
full-year,fish,residency,nonresident,2010,participants,72306,VA
full-year,fish,residency,nonresident,2011,participants,66385,VA
full-year,fish,residency,nonresident,2012,participants,65452,VA
full-year,fish,residency,nonresident,2013,participants,63881,VA
full-year,fish,residency,nonresident,2014,participants,68488,VA
full-year,fish,residency,nonresident,2015,participants,69372,VA
full-year,fish,residency,nonresident,2016,participants,67997,VA
full-year,fish,residency,nonresident,2017,participants,67943,VA
full-year,fish,residency,nonresident,2018,participants,63927,VA
full-year,fish,gender,male,2008,participants,393814,VA
full-year,fish,gender,male,2009,participants,402490,VA
full-year,fish,gender,male,2010,participants,390585,VA
full-year,fish,gender,male,2011,participants,375839,VA
full-year,fish,gender,male,2012,participants,376500,VA
full-year,fish,gender,male,2013,participants,380068,VA
full-year,fish,gender,male,2014,participants,383139,VA
full-year,fish,gender,male,2015,participants,379690,VA
full-year,fish,gender,male,2016,participants,366709,VA
full-year,fish,gender,male,2017,participants,363043,VA
full-year,fish,gender,male,2018,participants,343387,VA
full-year,fish,gender,female,2008,participants,89959,VA
full-year,fish,gender,female,2009,participants,92477,VA
full-year,fish,gender,female,2010,participants,91149,VA
full-year,fish,gender,female,2011,participants,87115,VA
full-year,fish,gender,female,2012,participants,88810,VA
full-year,fish,gender,female,2013,participants,91428,VA
full-year,fish,gender,female,2014,participants,96959,VA
full-year,fish,gender,female,2015,participants,94961,VA
full-year,fish,gender,female,2016,participants,92042,VA
full-year,fish,gender,female,2017,participants,90022,VA
full-year,fish,gender,female,2018,participants,83033,VA
full-year,fish,age,18-24,2008,participants,63381,VA
full-year,fish,age,18-24,2009,participants,64293,VA
full-year,fish,age,18-24,2010,participants,63306,VA
full-year,fish,age,18-24,2011,participants,61728,VA
full-year,fish,age,18-24,2012,participants,63537,VA
full-year,fish,age,18-24,2013,participants,66917,VA
full-year,fish,age,18-24,2014,participants,68743,VA
full-year,fish,age,18-24,2015,participants,67398,VA
full-year,fish,age,18-24,2016,participants,64066,VA
full-year,fish,age,18-24,2017,participants,60410,VA
full-year,fish,age,18-24,2018,participants,55256,VA
full-year,fish,age,25-34,2008,participants,100400,VA
full-year,fish,age,25-34,2009,participants,101932,VA
full-year,fish,age,25-34,2010,participants,99549,VA
full-year,fish,age,25-34,2011,participants,95418,VA
full-year,fish,age,25-34,2012,participants,96647,VA
full-year,fish,age,25-34,2013,participants,99300,VA
full-year,fish,age,25-34,2014,participants,102185,VA
full-year,fish,age,25-34,2015,participants,101453,VA
full-year,fish,age,25-34,2016,participants,98155,VA
full-year,fish,age,25-34,2017,participants,94421,VA
full-year,fish,age,25-34,2018,participants,87535,VA
full-year,fish,age,35-44,2008,participants,121864,VA
full-year,fish,age,35-44,2009,participants,120190,VA
full-year,fish,age,35-44,2010,participants,113368,VA
full-year,fish,age,35-44,2011,participants,106242,VA
full-year,fish,age,35-44,2012,participants,103586,VA
full-year,fish,age,35-44,2013,participants,102843,VA
full-year,fish,age,35-44,2014,participants,103504,VA
full-year,fish,age,35-44,2015,participants,100167,VA
full-year,fish,age,35-44,2016,participants,95847,VA
full-year,fish,age,35-44,2017,participants,95194,VA
full-year,fish,age,35-44,2018,participants,89640,VA
full-year,fish,age,45-54,2008,participants,120655,VA
full-year,fish,age,45-54,2009,participants,125294,VA
full-year,fish,age,45-54,2010,participants,121171,VA
full-year,fish,age,45-54,2011,participants,115677,VA
full-year,fish,age,45-54,2012,participants,115071,VA
full-year,fish,age,45-54,2013,participants,113985,VA
full-year,fish,age,45-54,2014,participants,114261,VA
full-year,fish,age,45-54,2015,participants,111424,VA
full-year,fish,age,45-54,2016,participants,106639,VA
full-year,fish,age,45-54,2017,participants,106013,VA
full-year,fish,age,45-54,2018,participants,98067,VA
full-year,fish,age,55-64,2008,participants,77473,VA
full-year,fish,age,55-64,2009,participants,83258,VA
full-year,fish,age,55-64,2010,participants,84340,VA
full-year,fish,age,55-64,2011,participants,83888,VA
full-year,fish,age,55-64,2012,participants,86470,VA
full-year,fish,age,55-64,2013,participants,88452,VA
full-year,fish,age,55-64,2014,participants,91405,VA
full-year,fish,age,55-64,2015,participants,94210,VA
full-year,fish,age,55-64,2016,participants,94044,VA
full-year,fish,age,55-64,2017,participants,97028,VA
full-year,fish,age,55-64,2018,participants,95923,VA
full-year,fish,all,all,2013,recruits,137032,VA
full-year,fish,all,all,2014,recruits,143186,VA
full-year,fish,all,all,2015,recruits,139860,VA
full-year,fish,all,all,2016,recruits,134613,VA
full-year,fish,all,all,2017,recruits,130065,VA
full-year,fish,all,all,2018,recruits,113380,VA
full-year,fish,residency,resident,2013,recruits,102240,VA
full-year,fish,residency,resident,2014,recruits,104718,VA
full-year,fish,residency,resident,2015,recruits,100507,VA
full-year,fish,residency,resident,2016,recruits,95735,VA
full-year,fish,residency,resident,2017,recruits,91492,VA
full-year,fish,residency,resident,2018,recruits,77550,VA
full-year,fish,residency,nonresident,2013,recruits,34792,VA
full-year,fish,residency,nonresident,2014,recruits,38468,VA
full-year,fish,residency,nonresident,2015,recruits,39353,VA
full-year,fish,residency,nonresident,2016,recruits,38878,VA
full-year,fish,residency,nonresident,2017,recruits,38573,VA
full-year,fish,residency,nonresident,2018,recruits,35830,VA
full-year,fish,gender,male,2013,recruits,97474,VA
full-year,fish,gender,male,2014,recruits,100127,VA
full-year,fish,gender,male,2015,recruits,98747,VA
full-year,fish,gender,male,2016,recruits,95069,VA
full-year,fish,gender,male,2017,recruits,92307,VA
full-year,fish,gender,male,2018,recruits,81067,VA
full-year,fish,gender,female,2013,recruits,39558,VA
full-year,fish,gender,female,2014,recruits,43059,VA
full-year,fish,gender,female,2015,recruits,41113,VA
full-year,fish,gender,female,2016,recruits,39544,VA
full-year,fish,gender,female,2017,recruits,37758,VA
full-year,fish,gender,female,2018,recruits,32313,VA
full-year,fish,age,18-24,2013,recruits,28953,VA
full-year,fish,age,18-24,2014,recruits,29739,VA
full-year,fish,age,18-24,2015,recruits,28302,VA
full-year,fish,age,18-24,2016,recruits,26353,VA
full-year,fish,age,18-24,2017,recruits,24151,VA
full-year,fish,age,18-24,2018,recruits,21303,VA
full-year,fish,age,25-34,2013,recruits,35747,VA
full-year,fish,age,25-34,2014,recruits,37685,VA
full-year,fish,age,25-34,2015,recruits,36855,VA
full-year,fish,age,25-34,2016,recruits,35128,VA
full-year,fish,age,25-34,2017,recruits,32985,VA
full-year,fish,age,25-34,2018,recruits,28751,VA
full-year,fish,age,35-44,2013,recruits,29176,VA
full-year,fish,age,35-44,2014,recruits,30693,VA
full-year,fish,age,35-44,2015,recruits,29529,VA
full-year,fish,age,35-44,2016,recruits,28488,VA
full-year,fish,age,35-44,2017,recruits,28513,VA
full-year,fish,age,35-44,2018,recruits,24852,VA
full-year,fish,age,45-54,2013,recruits,26051,VA
full-year,fish,age,45-54,2014,recruits,26840,VA
full-year,fish,age,45-54,2015,recruits,26361,VA
full-year,fish,age,45-54,2016,recruits,25691,VA
full-year,fish,age,45-54,2017,recruits,25196,VA
full-year,fish,age,45-54,2018,recruits,21322,VA
full-year,fish,age,55-64,2013,recruits,17104,VA
full-year,fish,age,55-64,2014,recruits,18229,VA
full-year,fish,age,55-64,2015,recruits,18812,VA
full-year,fish,age,55-64,2016,recruits,18952,VA
full-year,fish,age,55-64,2017,recruits,19220,VA
full-year,fish,age,55-64,2018,recruits,17153,VA
full-year,fish,all,all,2009,churn,0.49736756702006935,VA
full-year,fish,all,all,2010,churn,0.514757549493199,VA
full-year,fish,all,all,2011,churn,0.5158199338224002,VA
full-year,fish,all,all,2012,churn,0.5107332477956773,VA
full-year,fish,all,all,2013,churn,0.5014807332745916,VA
full-year,fish,all,all,2014,churn,0.5017773215467363,VA
full-year,fish,all,all,2015,churn,0.5093626717878429,VA
full-year,fish,all,all,2016,churn,0.5181617651706195,VA
full-year,fish,all,all,2017,churn,0.504668109715292,VA
full-year,fish,all,all,2018,churn,0.4934170593623429,VA
full-year,fish,residency,resident,2009,churn,0.4654330704859215,VA
full-year,fish,residency,resident,2010,churn,0.4816882425962048,VA
full-year,fish,residency,resident,2011,churn,0.48160848793927113,VA
full-year,fish,residency,resident,2012,churn,0.47841359259044436,VA
full-year,fish,residency,resident,2013,churn,0.4677035347548374,VA
full-year,fish,residency,resident,2014,churn,0.470991008672399,VA
full-year,fish,residency,resident,2015,churn,0.4752314083720023,VA
full-year,fish,residency,resident,2016,churn,0.48320786421206074,VA
full-year,fish,residency,resident,2017,churn,0.4674919510459801,VA
full-year,fish,residency,resident,2018,churn,0.45304438368400435,VA
full-year,fish,residency,nonresident,2009,churn,0.6874308459427224,VA
full-year,fish,residency,nonresident,2010,churn,0.708892035201688,VA
full-year,fish,residency,nonresident,2011,churn,0.7095400105108843,VA
full-year,fish,residency,nonresident,2012,churn,0.7038035700836033,VA
full-year,fish,residency,nonresident,2013,churn,0.7078316934547455,VA
full-year,fish,residency,nonresident,2014,churn,0.6982201280505941,VA
full-year,fish,residency,nonresident,2015,churn,0.7144901296577503,VA
full-year,fish,residency,nonresident,2016,churn,0.7223663725998962,VA
full-year,fish,residency,nonresident,2017,churn,0.7181915785448502,VA
full-year,fish,residency,nonresident,2018,churn,0.7222336698949103,VA
full-year,fish,gender,male,2009,churn,0.4872270690412812,VA
full-year,fish,gender,male,2010,churn,0.5051615798922802,VA
full-year,fish,gender,male,2011,churn,0.5059945619250226,VA
full-year,fish,gender,male,2012,churn,0.500767118153763,VA
full-year,fish,gender,male,2013,churn,0.49199473307037517,VA
full-year,fish,gender,male,2014,churn,0.4923335337074285,VA
full-year,fish,gender,male,2015,churn,0.49774228543191956,VA
full-year,fish,gender,male,2016,churn,0.5073073010139343,VA
full-year,fish,gender,male,2017,churn,0.4934724081620643,VA
full-year,fish,gender,male,2018,churn,0.4865727843618676,VA
full-year,fish,gender,female,2009,churn,0.6618921005232009,VA
full-year,fish,gender,female,2010,churn,0.6736507331483091,VA
full-year,fish,gender,female,2011,churn,0.6732389944700683,VA
full-year,fish,gender,female,2012,churn,0.6723258046586833,VA
full-year,fish,gender,female,2013,churn,0.6571079248638435,VA
full-year,fish,gender,female,2014,churn,0.6530243791623325,VA
full-year,fish,gender,female,2015,churn,0.6641492071685876,VA
full-year,fish,gender,female,2016,churn,0.6670932504541975,VA
full-year,fish,gender,female,2017,churn,0.6578941198536997,VA
full-year,fish,gender,female,2018,churn,0.6426981803467933,VA
full-year,fish,age,18-24,2009,churn,0.6369186445328577,VA
full-year,fish,age,18-24,2010,churn,0.6430188934329266,VA
full-year,fish,age,18-24,2011,churn,0.6447957206782451,VA
full-year,fish,age,18-24,2012,churn,0.639258413144715,VA
full-year,fish,age,18-24,2013,churn,0.6291668085396166,VA
full-year,fish,age,18-24,2014,churn,0.6277840451248992,VA
full-year,fish,age,18-24,2015,churn,0.6330902674765392,VA
full-year,fish,age,18-24,2016,churn,0.6404826162882996,VA
full-year,fish,age,18-24,2017,churn,0.6365042150945278,VA
full-year,fish,age,18-24,2018,churn,0.6314479519043696,VA
full-year,fish,age,25-34,2009,churn,0.5792032045036267,VA
full-year,fish,age,25-34,2010,churn,0.5996567786222115,VA
full-year,fish,age,25-34,2011,churn,0.605331443523768,VA
full-year,fish,age,25-34,2012,churn,0.605390902993304,VA
full-year,fish,age,25-34,2013,churn,0.5949321753145005,VA
full-year,fish,age,25-34,2014,churn,0.5986120463085645,VA
full-year,fish,age,25-34,2015,churn,0.6059265950965356,VA
full-year,fish,age,25-34,2016,churn,0.6141449935666224,VA
full-year,fish,age,25-34,2017,churn,0.6077967462910105,VA
full-year,fish,age,25-34,2018,churn,0.5973377890416489,VA
full-year,fish,age,35-44,2009,churn,0.5136820135928218,VA
full-year,fish,age,35-44,2010,churn,0.5343741242621202,VA
full-year,fish,age,35-44,2011,churn,0.5376249377704593,VA
full-year,fish,age,35-44,2012,churn,0.5402436160545635,VA
full-year,fish,age,35-44,2013,churn,0.5308522080553033,VA
full-year,fish,age,35-44,2014,churn,0.5321400109055827,VA
full-year,fish,age,35-44,2015,churn,0.543032553123088,VA
full-year,fish,age,35-44,2016,churn,0.5542642283370365,VA
full-year,fish,age,35-44,2017,churn,0.5452514587385385,VA
full-year,fish,age,35-44,2018,churn,0.539564424274782,VA
full-year,fish,age,45-54,2009,churn,0.46448358182063865,VA
full-year,fish,age,45-54,2010,churn,0.4877340247487404,VA
full-year,fish,age,45-54,2011,churn,0.4883600111070304,VA
full-year,fish,age,45-54,2012,churn,0.4835379176473897,VA
full-year,fish,age,45-54,2013,churn,0.47429028012784363,VA
full-year,fish,age,45-54,2014,churn,0.4703060693504896,VA
full-year,fish,age,45-54,2015,churn,0.47952540653270576,VA
full-year,fish,age,45-54,2016,churn,0.49080538137261476,VA
full-year,fish,age,45-54,2017,churn,0.47349283252584784,VA
full-year,fish,age,45-54,2018,churn,0.4707656658876171,VA
full-year,fish,age,55-64,2009,churn,0.42222596349453545,VA
full-year,fish,age,55-64,2010,churn,0.43604901538582,VA
full-year,fish,age,55-64,2011,churn,0.4301028221395755,VA
full-year,fish,age,55-64,2012,churn,0.4150826285980294,VA
full-year,fish,age,55-64,2013,churn,0.4060346013835549,VA
full-year,fish,age,55-64,2014,churn,0.4023457979248711,VA
full-year,fish,age,55-64,2015,churn,0.4070224884034996,VA
full-year,fish,age,55-64,2016,churn,0.41671114947358867,VA
full-year,fish,age,55-64,2017,churn,0.3976688339638884,VA
full-year,fish,age,55-64,2018,churn,0.38842388991346294,VA
full-year,all_sports,all,all,2008,participants,580009,VA
full-year,all_sports,all,all,2009,participants,587170,VA
full-year,all_sports,all,all,2010,participants,572009,VA
full-year,all_sports,all,all,2011,participants,552139,VA
full-year,all_sports,all,all,2012,participants,553926,VA
full-year,all_sports,all,all,2013,participants,561536,VA
full-year,all_sports,all,all,2014,participants,566615,VA
full-year,all_sports,all,all,2015,participants,557875,VA
full-year,all_sports,all,all,2016,participants,538657,VA
full-year,all_sports,all,all,2017,participants,529790,VA
full-year,all_sports,all,all,2018,participants,500552,VA
full-year,all_sports,residency,resident,2008,participants,497940,VA
full-year,all_sports,residency,resident,2009,participants,502743,VA
full-year,all_sports,residency,resident,2010,participants,487648,VA
full-year,all_sports,residency,resident,2011,participants,474166,VA
full-year,all_sports,residency,resident,2012,participants,477364,VA
full-year,all_sports,residency,resident,2013,participants,486245,VA
full-year,all_sports,residency,resident,2014,participants,486576,VA
full-year,all_sports,residency,resident,2015,participants,476829,VA
full-year,all_sports,residency,resident,2016,participants,459451,VA
full-year,all_sports,residency,resident,2017,participants,450901,VA
full-year,all_sports,residency,resident,2018,participants,425701,VA
full-year,all_sports,residency,nonresident,2008,participants,82069,VA
full-year,all_sports,residency,nonresident,2009,participants,84427,VA
full-year,all_sports,residency,nonresident,2010,participants,84361,VA
full-year,all_sports,residency,nonresident,2011,participants,77973,VA
full-year,all_sports,residency,nonresident,2012,participants,76562,VA
full-year,all_sports,residency,nonresident,2013,participants,75291,VA
full-year,all_sports,residency,nonresident,2014,participants,80039,VA
full-year,all_sports,residency,nonresident,2015,participants,81046,VA
full-year,all_sports,residency,nonresident,2016,participants,79206,VA
full-year,all_sports,residency,nonresident,2017,participants,78889,VA
full-year,all_sports,residency,nonresident,2018,participants,74851,VA
full-year,all_sports,gender,male,2008,participants,485007,VA
full-year,all_sports,gender,male,2009,participants,489596,VA
full-year,all_sports,gender,male,2010,participants,475586,VA
full-year,all_sports,gender,male,2011,participants,459495,VA
full-year,all_sports,gender,male,2012,participants,459118,VA
full-year,all_sports,gender,male,2013,participants,463477,VA
full-year,all_sports,gender,male,2014,participants,463073,VA
full-year,all_sports,gender,male,2015,participants,456188,VA
full-year,all_sports,gender,male,2016,participants,440402,VA
full-year,all_sports,gender,male,2017,participants,433466,VA
full-year,all_sports,gender,male,2018,participants,411348,VA
full-year,all_sports,gender,female,2008,participants,95002,VA
full-year,all_sports,gender,female,2009,participants,97574,VA
full-year,all_sports,gender,female,2010,participants,96423,VA
full-year,all_sports,gender,female,2011,participants,92644,VA
full-year,all_sports,gender,female,2012,participants,94808,VA
full-year,all_sports,gender,female,2013,participants,98059,VA
full-year,all_sports,gender,female,2014,participants,103542,VA
full-year,all_sports,gender,female,2015,participants,101687,VA
full-year,all_sports,gender,female,2016,participants,98255,VA
full-year,all_sports,gender,female,2017,participants,96324,VA
full-year,all_sports,gender,female,2018,participants,89204,VA
full-year,all_sports,age,18-24,2008,participants,76335,VA
full-year,all_sports,age,18-24,2009,participants,76759,VA
full-year,all_sports,age,18-24,2010,participants,75868,VA
full-year,all_sports,age,18-24,2011,participants,73940,VA
full-year,all_sports,age,18-24,2012,participants,75895,VA
full-year,all_sports,age,18-24,2013,participants,79560,VA
full-year,all_sports,age,18-24,2014,participants,80819,VA
full-year,all_sports,age,18-24,2015,participants,78659,VA
full-year,all_sports,age,18-24,2016,participants,74992,VA
full-year,all_sports,age,18-24,2017,participants,71012,VA
full-year,all_sports,age,18-24,2018,participants,65690,VA
full-year,all_sports,age,25-34,2008,participants,118095,VA
full-year,all_sports,age,25-34,2009,participants,119121,VA
full-year,all_sports,age,25-34,2010,participants,116299,VA
full-year,all_sports,age,25-34,2011,participants,112302,VA
full-year,all_sports,age,25-34,2012,participants,113847,VA
full-year,all_sports,age,25-34,2013,participants,117313,VA
full-year,all_sports,age,25-34,2014,participants,119777,VA
full-year,all_sports,age,25-34,2015,participants,118457,VA
full-year,all_sports,age,25-34,2016,participants,114773,VA
full-year,all_sports,age,25-34,2017,participants,110346,VA
full-year,all_sports,age,25-34,2018,participants,103050,VA
full-year,all_sports,age,35-44,2008,participants,145214,VA
full-year,all_sports,age,35-44,2009,participants,141841,VA
full-year,all_sports,age,35-44,2010,participants,133798,VA
full-year,all_sports,age,35-44,2011,participants,126064,VA
full-year,all_sports,age,35-44,2012,participants,122881,VA
full-year,all_sports,age,35-44,2013,participants,122180,VA
full-year,all_sports,age,35-44,2014,participants,121479,VA
full-year,all_sports,age,35-44,2015,participants,117085,VA
full-year,all_sports,age,35-44,2016,participants,111544,VA
full-year,all_sports,age,35-44,2017,participants,110085,VA
full-year,all_sports,age,35-44,2018,participants,104179,VA
full-year,all_sports,age,45-54,2008,participants,145298,VA
full-year,all_sports,age,45-54,2009,participants,149176,VA
full-year,all_sports,age,45-54,2010,participants,144684,VA
full-year,all_sports,age,45-54,2011,participants,138880,VA
full-year,all_sports,age,45-54,2012,participants,137961,VA
full-year,all_sports,age,45-54,2013,participants,136886,VA
full-year,all_sports,age,45-54,2014,participants,136206,VA
full-year,all_sports,age,45-54,2015,participants,132269,VA
full-year,all_sports,age,45-54,2016,participants,126455,VA
full-year,all_sports,age,45-54,2017,participants,124648,VA
full-year,all_sports,age,45-54,2018,participants,115432,VA
full-year,all_sports,age,55-64,2008,participants,95067,VA
full-year,all_sports,age,55-64,2009,participants,100273,VA
full-year,all_sports,age,55-64,2010,participants,101360,VA
full-year,all_sports,age,55-64,2011,participants,100953,VA
full-year,all_sports,age,55-64,2012,participants,103342,VA
full-year,all_sports,age,55-64,2013,participants,105596,VA
full-year,all_sports,age,55-64,2014,participants,108334,VA
full-year,all_sports,age,55-64,2015,participants,111405,VA
full-year,all_sports,age,55-64,2016,participants,110893,VA
full-year,all_sports,age,55-64,2017,participants,113699,VA
full-year,all_sports,age,55-64,2018,participants,112202,VA
full-year,all_sports,all,all,2013,recruits,142245,VA
full-year,all_sports,all,all,2014,recruits,147306,VA
full-year,all_sports,all,all,2015,recruits,143370,VA
full-year,all_sports,all,all,2016,recruits,138121,VA
full-year,all_sports,all,all,2017,recruits,132174,VA
full-year,all_sports,all,all,2018,recruits,116041,VA
full-year,all_sports,residency,resident,2013,recruits,104154,VA
full-year,all_sports,residency,resident,2014,recruits,105522,VA
full-year,all_sports,residency,resident,2015,recruits,100500,VA
full-year,all_sports,residency,resident,2016,recruits,96169,VA
full-year,all_sports,residency,resident,2017,recruits,90961,VA
full-year,all_sports,residency,resident,2018,recruits,77348,VA
full-year,all_sports,residency,nonresident,2013,recruits,38091,VA
full-year,all_sports,residency,nonresident,2014,recruits,41784,VA
full-year,all_sports,residency,nonresident,2015,recruits,42870,VA
full-year,all_sports,residency,nonresident,2016,recruits,41952,VA
full-year,all_sports,residency,nonresident,2017,recruits,41213,VA
full-year,all_sports,residency,nonresident,2018,recruits,38693,VA
full-year,all_sports,gender,male,2013,recruits,101482,VA
full-year,all_sports,gender,male,2014,recruits,103216,VA
full-year,all_sports,gender,male,2015,recruits,101273,VA
full-year,all_sports,gender,male,2016,recruits,97687,VA
full-year,all_sports,gender,male,2017,recruits,93683,VA
full-year,all_sports,gender,male,2018,recruits,83018,VA
full-year,all_sports,gender,female,2013,recruits,40763,VA
full-year,all_sports,gender,female,2014,recruits,44090,VA
full-year,all_sports,gender,female,2015,recruits,42097,VA
full-year,all_sports,gender,female,2016,recruits,40434,VA
full-year,all_sports,gender,female,2017,recruits,38491,VA
full-year,all_sports,gender,female,2018,recruits,33023,VA
full-year,all_sports,age,18-24,2013,recruits,29489,VA
full-year,all_sports,age,18-24,2014,recruits,30154,VA
full-year,all_sports,age,18-24,2015,recruits,28543,VA
full-year,all_sports,age,18-24,2016,recruits,26636,VA
full-year,all_sports,age,18-24,2017,recruits,24324,VA
full-year,all_sports,age,18-24,2018,recruits,21697,VA
full-year,all_sports,age,25-34,2013,recruits,37575,VA
full-year,all_sports,age,25-34,2014,recruits,39148,VA
full-year,all_sports,age,25-34,2015,recruits,38183,VA
full-year,all_sports,age,25-34,2016,recruits,36499,VA
full-year,all_sports,age,25-34,2017,recruits,34028,VA
full-year,all_sports,age,25-34,2018,recruits,29886,VA
full-year,all_sports,age,35-44,2013,recruits,30416,VA
full-year,all_sports,age,35-44,2014,recruits,31639,VA
full-year,all_sports,age,35-44,2015,recruits,30360,VA
full-year,all_sports,age,35-44,2016,recruits,29230,VA
full-year,all_sports,age,35-44,2017,recruits,28880,VA
full-year,all_sports,age,35-44,2018,recruits,25419,VA
full-year,all_sports,age,45-54,2013,recruits,27025,VA
full-year,all_sports,age,45-54,2014,recruits,27685,VA
full-year,all_sports,age,45-54,2015,recruits,27023,VA
full-year,all_sports,age,45-54,2016,recruits,26367,VA
full-year,all_sports,age,45-54,2017,recruits,25450,VA
full-year,all_sports,age,45-54,2018,recruits,21706,VA
full-year,all_sports,age,55-64,2013,recruits,17740,VA
full-year,all_sports,age,55-64,2014,recruits,18680,VA
full-year,all_sports,age,55-64,2015,recruits,19261,VA
full-year,all_sports,age,55-64,2016,recruits,19390,VA
full-year,all_sports,age,55-64,2017,recruits,19492,VA
full-year,all_sports,age,55-64,2018,recruits,17333,VA
full-year,all_sports,all,all,2009,churn,0.4284519722969817,VA
full-year,all_sports,all,all,2010,churn,0.4451283274009233,VA
full-year,all_sports,all,all,2011,churn,0.4457831957189481,VA
full-year,all_sports,all,all,2012,churn,0.4397660733981833,VA
full-year,all_sports,all,all,2013,churn,0.43227615241024986,VA
