state,year,sex,age,pop
Nevada,2013,1,30 to 34 years,100893.1929513792
Nevada,2013,1,35 to 39 years,99143.64116764942
Nevada,2013,1,40 to 44 years,99905.50993858757
Nevada,2013,1,45 to 49 years,100067.24176045561
Nevada,2013,1,5 to 9 years,97096.05527192382
Nevada,2013,1,50 to 54 years,95417.70617706678
Nevada,2013,1,55 to 59 years,83938.81554951418
Nevada,2013,1,60 and 61 years,31847.945551499488
Nevada,2013,1,62 to 64 years,45557.51470330754
Nevada,2013,1,65 and 66 years,27268.595475713773
Nevada,2013,1,67 to 69 years,33158.07502675759
Nevada,2013,1,70 to 74 years,44987.893192325755
Nevada,2013,1,75 to 79 years,29161.5698184586
Nevada,2013,1,80 to 84 years,18319.434665682074
Nevada,2013,1,85 years and over,12891.755411041344
Nevada,2013,1,Under 5 years,95527.56175418469
Nevada,2013,2,10 to 14 years,90033.7657170193
Nevada,2013,2,15 to 17 years,55308.21435379218
Nevada,2013,2,18 and 19 years,32931.24360363449
Nevada,2013,2,20 years,18079.379886054037
Nevada,2013,2,21 years,18935.846515065936
Nevada,2013,2,22 to 24 years,54073.35629248524
Nevada,2013,2,25 to 29 years,97371.71139598823
Nevada,2013,2,30 to 34 years,95957.82943122987
Nevada,2013,2,35 to 39 years,93434.20270132663
Nevada,2013,2,40 to 44 years,95903.91882394052
Nevada,2013,2,45 to 49 years,94346.6143001671
Nevada,2013,2,5 to 9 years,92419.05579425552
Nevada,2013,2,50 to 54 years,93183.97610900248
Nevada,2013,2,55 to 59 years,87409.43804142464
Nevada,2013,2,60 and 61 years,33860.94728405833
Nevada,2013,2,62 to 64 years,46556.386710064886
Nevada,2013,2,65 and 66 years,28505.487899559936
Nevada,2013,2,67 to 69 years,36637.852150094535
Nevada,2013,2,70 to 74 years,44759.02740666343
Nevada,2013,2,75 to 79 years,30861.279719977465
Nevada,2013,2,80 to 84 years,22824.530508786233
Nevada,2013,2,85 years and over,21615.101979219548
Nevada,2013,2,Under 5 years,91163.85410755637
Nevada,2014,1,10 to 14 years,95296.34632153141
Nevada,2014,1,15 to 17 years,58039.35903597355
Nevada,2014,1,18 and 19 years,35452.221174514336
Nevada,2014,1,20 years,19497.19045301537
Nevada,2014,1,21 years,20353.637719511702
Nevada,2014,1,22 to 24 years,57033.8756539725
Nevada,2014,1,25 to 29 years,103251.40418542402
Nevada,2014,1,30 to 34 years,102595.03280001623
Nevada,2014,1,35 to 39 years,97704.40246177556
Nevada,2014,1,40 to 44 years,100775.97555460923
Nevada,2014,1,45 to 49 years,100345.19993308188
Nevada,2014,1,5 to 9 years,97563.53270876425
Nevada,2014,1,50 to 54 years,97225.64946059942
Nevada,2014,1,55 to 59 years,85160.86967189844
Nevada,2014,1,60 and 61 years,33646.434268159144
Nevada,2014,1,62 to 64 years,46868.79594030093
Nevada,2014,1,65 and 66 years,28762.949497100213
Nevada,2014,1,67 to 69 years,35237.854159062335
Nevada,2014,1,70 to 74 years,47415.94222735937
Nevada,2014,1,75 to 79 years,30729.001267388572
Nevada,2014,1,80 to 84 years,19084.78914709819
Nevada,2014,1,85 years and over,13556.161739059902
Nevada,2014,1,Under 5 years,94249.01033175163
Nevada,2014,2,10 to 14 years,90277.09577401954
Nevada,2014,2,15 to 17 years,55486.34996147139
Nevada,2014,2,18 and 19 years,32380.648081680658
Nevada,2014,2,20 years,18769.363395790242
Nevada,2014,2,21 years,18950.04416595693
Nevada,2014,2,22 to 24 years,55379.16645374538
Nevada,2014,2,25 to 29 years,98517.97632518149
Nevada,2014,2,30 to 34 years,97808.52358356654
Nevada,2014,2,35 to 39 years,93218.00706695867
Nevada,2014,2,40 to 44 years,97268.52286368982
Nevada,2014,2,45 to 49 years,94750.22082978464
Nevada,2014,2,5 to 9 years,93852.94175082126
Nevada,2014,2,50 to 54 years,94866.59149531573
Nevada,2014,2,55 to 59 years,91067.19134525693
Nevada,2014,2,60 and 61 years,33716.8691446648
Nevada,2014,2,62 to 64 years,47845.69705357505
Nevada,2014,2,65 and 66 years,29762.308107231212
Nevada,2014,2,67 to 69 years,38776.95150464371
Nevada,2014,2,70 to 74 years,48031.48180030012
Nevada,2014,2,75 to 79 years,32549.07930810723
Nevada,2014,2,80 to 84 years,23626.307488745588
Nevada,2014,2,85 years and over,22181.88212272377
Nevada,2014,2,Under 5 years,90083.14466480108
Nevada,2015,1,10 to 14 years,94687.51578125916
Nevada,2015,1,15 to 17 years,58052.17216887084
Nevada,2015,1,18 and 19 years,34857.95389682689
Nevada,2015,1,20 years,19046.9756024006
Nevada,2015,1,21 years,20086.348827071477
Nevada,2015,1,22 to 24 years,58866.04035465849
Nevada,2015,1,25 to 29 years,105658.33592292818
Nevada,2015,1,30 to 34 years,104168.97764339487
Nevada,2015,1,35 to 39 years,98352.99768601563
Nevada,2015,1,40 to 44 years,100867.37886956362
Nevada,2015,1,45 to 49 years,100756.67639593003
Nevada,2015,1,5 to 9 years,100082.21132508837
Nevada,2015,1,50 to 54 years,99065.38860430582
Nevada,2015,1,55 to 59 years,88592.72959398794
Nevada,2015,1,60 and 61 years,34154.78818467282
Nevada,2015,1,62 to 64 years,47489.311142999664
Nevada,2015,1,65 and 66 years,29883.517743643693
Nevada,2015,1,67 to 69 years,37740.31830291614
Nevada,2015,1,70 to 74 years,50102.09452533306
Nevada,2015,1,75 to 79 years,32593.67830185848
Nevada,2015,1,80 to 84 years,20215.501712977322
Nevada,2015,1,85 years and over,13792.708196421401
Nevada,2015,1,Under 5 years,93846.99699996713
Nevada,2015,2,10 to 14 years,92382.23927013017
Nevada,2015,2,15 to 17 years,55326.63626709583
Nevada,2015,2,18 and 19 years,31911.01304778471
Nevada,2015,2,20 years,19192.528854770684
Nevada,2015,2,21 years,19182.278625730538
Nevada,2015,2,22 to 24 years,56002.1263608415
Nevada,2015,2,25 to 29 years,100718.75054848149
Nevada,2015,2,30 to 34 years,100015.58483632743
Nevada,2015,2,35 to 39 years,94047.90148915401
Nevada,2015,2,40 to 44 years,98420.6491976806
Nevada,2015,2,45 to 49 years,95204.12732488256
Nevada,2015,2,5 to 9 years,94321.58260452593
Nevada,2015,2,50 to 54 years,96186.09926692862
Nevada,2015,2,55 to 59 years,93190.98234139774
Nevada,2015,2,60 and 61 years,34654.99936183198
Nevada,2015,2,62 to 64 years,49608.03348559799
Nevada,2015,2,65 and 66 years,30998.742663211655
Nevada,2015,2,67 to 69 years,41349.42394795179
Nevada,2015,2,70 to 74 years,51748.281309180624
Nevada,2015,2,75 to 79 years,34494.07076590168
Nevada,2015,2,80 to 84 years,23984.510931039265
Nevada,2015,2,85 years and over,23329.521295373892
Nevada,2015,2,Under 5 years,89435.298421088
Nevada,2016,1,10 to 14 years,96881.40091688703
Nevada,2016,1,15 to 17 years,58310.65964724927
Nevada,2016,1,18 and 19 years,35013.545246290116
Nevada,2016,1,20 years,19570.234265483035
Nevada,2016,1,21 years,19689.527338252137
Nevada,2016,1,22 to 24 years,58803.25776670099
Nevada,2016,1,25 to 29 years,107771.0073613011
Nevada,2016,1,30 to 34 years,105704.97474756725
Nevada,2016,1,35 to 39 years,98435.29602856043
Nevada,2016,1,40 to 44 years,101673.69159881824
Nevada,2016,1,45 to 49 years,101397.05507662092
Nevada,2016,1,5 to 9 years,98992.6826271885
Nevada,2016,1,50 to 54 years,100250.40183405584
Nevada,2016,1,55 to 59 years,92113.79156035633
Nevada,2016,1,60 and 61 years,34598.07626871496
Nevada,2016,1,62 to 64 years,47733.68332457491
Nevada,2016,1,65 and 66 years,31310.318047656147
Nevada,2016,1,67 to 69 years,40665.56876300555
Nevada,2016,1,70 to 74 years,52790.26986600318
Nevada,2016,1,75 to 79 years,34249.45254743284
Nevada,2016,1,80 to 84 years,21542.683520406652
Nevada,2016,1,85 years and over,14168.109168447701
Nevada,2016,1,Under 5 years,95147.53780750162
Nevada,2016,2,10 to 14 years,92751.39246653601
Nevada,2016,2,15 to 17 years,55708.836594612796
Nevada,2016,2,18 and 19 years,31824.512326833315
Nevada,2016,2,20 years,18671.422665481343
Nevada,2016,2,21 years,19683.35700690201
Nevada,2016,2,22 to 24 years,56324.84134106704
Nevada,2016,2,25 to 29 years,103472.34318737999
Nevada,2016,2,30 to 34 years,102073.73474801808
Nevada,2016,2,35 to 39 years,95125.94164777618
Nevada,2016,2,40 to 44 years,98912.46831963684
Nevada,2016,2,45 to 49 years,96282.87877592481
Nevada,2016,2,5 to 9 years,95292.54059422958
Nevada,2016,2,50 to 54 years,97329.77832832953
Nevada,2016,2,55 to 59 years,94673.45068210027
Nevada,2016,2,60 and 61 years,36214.70308244798
Nevada,2016,2,62 to 64 years,50693.38559551869
Nevada,2016,2,65 and 66 years,33116.16835612636
Nevada,2016,2,67 to 69 years,44109.642044934226
Nevada,2016,2,70 to 74 years,54734.952629851236
Nevada,2016,2,75 to 79 years,36649.711442631866
Nevada,2016,2,80 to 84 years,24596.997538719035
Nevada,2016,2,85 years and over,24300.821633912987
Nevada,2016,2,Under 5 years,90414.89366195496
Nevada,2017,1,10 to 14 years,97392.58976876261
Nevada,2017,1,15 to 17 years,59203.63552104165
Nevada,2017,1,18 and 19 years,35092.74728895584
Nevada,2017,1,20 years,19228.80392177233
Nevada,2017,1,21 years,18871.628451462657
Nevada,2017,1,22 to 24 years,58746.61561090478
Nevada,2017,1,25 to 29 years,111015.69452250475
Nevada,2017,1,30 to 34 years,108359.00896380369
Nevada,2017,1,35 to 39 years,101034.33851215057
Nevada,2017,1,40 to 44 years,101217.55820585409
Nevada,2017,1,45 to 49 years,102123.36343315241
Nevada,2017,1,5 to 9 years,100307.63568206807
Nevada,2017,1,50 to 54 years,100888.17448683653
Nevada,2017,1,55 to 59 years,94450.78142828698
Nevada,2017,1,60 and 61 years,35351.107643560244
Nevada,2017,1,62 to 64 years,48687.030967283936
Nevada,2017,1,65 and 66 years,32168.437458553017
Nevada,2017,1,67 to 69 years,42844.587251209865
Nevada,2017,1,70 to 74 years,56208.30232622567
Nevada,2017,1,75 to 79 years,36605.853748192785
Nevada,2017,1,80 to 84 years,21860.785701547065
Nevada,2017,1,85 years and over,15362.662519803653
Nevada,2017,1,Under 5 years,95592.30187950723
Nevada,2017,2,10 to 14 years,94909.85998666771
Nevada,2017,2,15 to 17 years,55935.53143391424
Nevada,2017,2,18 and 19 years,31954.338041191597
Nevada,2017,2,20 years,18061.55036750383
Nevada,2017,2,21 years,18687.37943363721
Nevada,2017,2,22 to 24 years,56379.17013046603
Nevada,2017,2,25 to 29 years,107025.00490178255
Nevada,2017,2,30 to 34 years,104398.16974261747
Nevada,2017,2,35 to 39 years,97913.42777445914
Nevada,2017,2,40 to 44 years,98910.8428486092
Nevada,2017,2,45 to 49 years,97937.10222926353
Nevada,2017,2,5 to 9 years,95379.23178626774
Nevada,2017,2,50 to 54 years,98157.37759135652
Nevada,2017,2,55 to 59 years,95693.17564345636
Nevada,2017,2,60 and 61 years,37482.83790007705
Nevada,2017,2,62 to 64 years,52432.741446986816
Nevada,2017,2,65 and 66 years,33858.5876667619
Nevada,2017,2,67 to 69 years,46416.3419543066
Nevada,2017,2,70 to 74 years,59160.4039079206
Nevada,2017,2,75 to 79 years,38370.11529318062
Nevada,2017,2,80 to 84 years,24714.07216753673
Nevada,2017,2,85 years and over,25085.65817555342
Nevada,2017,2,Under 5 years,90928.43428304288
Nevada,2018,1,10 to 14 years,99423.63010882269
Nevada,2018,1,15 to 17 years,60438.27742046074
Nevada,2018,1,18 and 19 years,35824.57694413423
Nevada,2018,1,20 years,19629.80441420149
Nevada,2018,1,21 years,19265.180350622028
Nevada,2018,1,22 to 24 years,59971.72674544841
Nevada,2018,1,25 to 29 years,113330.83322546296
Nevada,2018,1,30 to 34 years,110618.7447295016
Nevada,2018,1,35 to 39 years,103141.32445160118
Nevada,2018,1,40 to 44 years,103328.36503752954
Nevada,2018,1,45 to 49 years,104253.06006908554
Nevada,2018,1,5 to 9 years,102399.46684673922
Nevada,2018,1,50 to 54 years,102992.11229878193
Nevada,2018,1,55 to 59 years,96420.47283588292
Nevada,2018,1,60 and 61 years,36088.325186089394
Nevada,2018,1,62 to 64 years,49702.35794613407
Nevada,2018,1,65 and 66 years,32839.283097940424
Nevada,2018,1,67 to 69 years,43738.07499259798
Nevada,2018,1,70 to 74 years,57380.47907747449
Nevada,2018,1,75 to 79 years,37369.23796275615
Nevada,2018,1,80 to 84 years,22316.67395475677
Nevada,2018,1,85 years and over,15683.037893151184
Nevada,2018,1,Under 5 years,97585.79873360517
Nevada,2018,2,10 to 14 years,96889.12509051243
Nevada,2018,2,15 to 17 years,57102.0197781991
Nevada,2018,2,18 and 19 years,32620.718817754463
Nevada,2018,2,20 years,18438.208771264577
Nevada,2018,2,21 years,19077.088974885075
Nevada,2018,2,22 to 24 years,57554.910185699824
Nevada,2018,2,25 to 29 years,109256.92113757369
Nevada,2018,2,30 to 34 years,106575.30554606135
Nevada,2018,2,35 to 39 years,99955.32975196738
Nevada,2018,2,40 to 44 years,100973.54507648754
Nevada,2018,2,45 to 49 years,99979.49791756488
Nevada,2018,2,5 to 9 years,97368.2852432278
Nevada,2018,2,50 to 54 years,100204.36693660234
Nevada,2018,2,55 to 59 years,97688.77613484663
Nevada,2018,2,60 and 61 years,38264.51087967171
Nevada,2018,2,62 to 64 years,53526.182059579776
Nevada,2018,2,65 and 66 years,34564.6799636392
Nevada,2018,2,67 to 69 years,47384.3156283926
Nevada,2018,2,70 to 74 years,60394.14424850012
Nevada,2018,2,75 to 79 years,39170.29169467314
Nevada,2018,2,80 to 84 years,25229.46330415812
Nevada,2018,2,85 years and over,25608.798425057787
Nevada,2018,2,Under 5 years,92824.67011090045
New Hampshire,2008,1,10 to 14 years,46072.86915450413
New Hampshire,2008,1,15 to 17 years,29553.175721247335
New Hampshire,2008,1,18 and 19 years,19559.23690521402
New Hampshire,2008,1,20 years,10738.051105873257
New Hampshire,2008,1,21 years,8701.006156297972
New Hampshire,2008,1,22 to 24 years,23354.91063131546
New Hampshire,2008,1,25 to 29 years,35744.43033200172
New Hampshire,2008,1,30 to 34 years,36270.21627031392
New Hampshire,2008,1,35 to 39 years,43456.95892427274
New Hampshire,2008,1,40 to 44 years,51518.00848136786
New Hampshire,2008,1,45 to 49 years,57431.84841609847
New Hampshire,2008,1,5 to 9 years,39751.4199304534
New Hampshire,2008,1,50 to 54 years,53192.511507764066
New Hampshire,2008,1,55 to 59 years,45933.66106797957
New Hampshire,2008,1,60 and 61 years,16698.961400795626
New Hampshire,2008,1,62 to 64 years,19992.88511719342
New Hampshire,2008,1,65 and 66 years,11196.736743486572
New Hampshire,2008,1,67 to 69 years,14020.958354992128
New Hampshire,2008,1,70 to 74 years,18303.359635416866
New Hampshire,2008,1,75 to 79 years,14153.155962339197
New Hampshire,2008,1,80 to 84 years,9634.401383930304
New Hampshire,2008,1,85 years and over,7369.01511257372
New Hampshire,2008,1,Under 5 years,36827.04861641218
New Hampshire,2008,2,10 to 14 years,41470.99032299065
New Hampshire,2008,2,15 to 17 years,27702.409218388377
New Hampshire,2008,2,18 and 19 years,19893.736911683118
New Hampshire,2008,2,20 years,9541.262160572143
New Hampshire,2008,2,21 years,8715.027114652963
New Hampshire,2008,2,22 to 24 years,22268.28635880357
New Hampshire,2008,2,25 to 29 years,35369.87044451836
New Hampshire,2008,2,30 to 34 years,36759.94831571329
New Hampshire,2008,2,35 to 39 years,45419.893093971645
New Hampshire,2008,2,40 to 44 years,52131.926157911446
New Hampshire,2008,2,45 to 49 years,57847.46968162145
New Hampshire,2008,2,5 to 9 years,39438.95285854214
New Hampshire,2008,2,50 to 54 years,54025.75703286074
New Hampshire,2008,2,55 to 59 years,45904.61765424423
New Hampshire,2008,2,60 and 61 years,16847.182960548398
New Hampshire,2008,2,62 to 64 years,21607.298322068225
New Hampshire,2008,2,65 and 66 years,12141.148438397826
New Hampshire,2008,2,67 to 69 years,14992.41046958801
New Hampshire,2008,2,70 to 74 years,20010.912063649837
New Hampshire,2008,2,75 to 79 years,17084.53775555791
New Hampshire,2008,2,80 to 84 years,15905.775756713214
New Hampshire,2008,2,85 years and over,15773.578149366143
New Hampshire,2008,2,Under 5 years,35578.181825792526
New Hampshire,2009,1,10 to 14 years,46079.73156135863
New Hampshire,2009,1,15 to 17 years,29557.577572474827
New Hampshire,2009,1,18 and 19 years,19562.150191142817
New Hampshire,2009,1,20 years,10739.650504323261
New Hampshire,2009,1,21 years,8702.302143402396
New Hampshire,2009,1,22 to 24 years,23358.38927073479
New Hampshire,2009,1,25 to 29 years,35749.75435084887
New Hampshire,2009,1,30 to 34 years,36275.618603298935
New Hampshire,2009,1,35 to 39 years,43463.43169964511
New Hampshire,2009,1,40 to 44 years,51525.681924351135
New Hampshire,2009,1,45 to 49 years,57440.40270667056
New Hampshire,2009,1,5 to 9 years,39757.34077761601
New Hampshire,2009,1,50 to 54 years,53200.434362630236
New Hampshire,2009,1,55 to 59 years,45940.50274023376
New Hampshire,2009,1,60 and 61 years,16701.448657814406
New Hampshire,2009,1,62 to 64 years,19995.862993639737
New Hampshire,2009,1,65 and 66 years,11198.404461698756
New Hampshire,2009,1,67 to 69 years,14023.04673200202
New Hampshire,2009,1,70 to 74 years,18306.08586243349
New Hampshire,2009,1,75 to 79 years,14155.264029760896
New Hampshire,2009,1,80 to 84 years,9635.836397275672
New Hampshire,2009,1,85 years and over,7370.112703862204
New Hampshire,2009,1,Under 5 years,36832.53388779845
New Hampshire,2009,2,10 to 14 years,41477.16729467655
New Hampshire,2009,2,15 to 17 years,27706.53540385056
New Hampshire,2009,2,18 and 19 years,19896.70002032058
New Hampshire,2009,2,20 years,9542.683301127374
New Hampshire,2009,2,21 years,8716.325190134397
New Hampshire,2009,2,22 to 24 years,22271.603149004633
New Hampshire,2009,2,25 to 29 years,35375.13867386538
New Hampshire,2009,2,30 to 34 years,36765.42359272387
New Hampshire,2009,2,35 to 39 years,45426.6582421254
New Hampshire,2009,2,40 to 44 years,52139.69104197379
New Hampshire,2009,2,45 to 49 years,57856.0858776549
New Hampshire,2009,2,5 to 9 years,39444.827164731396
New Hampshire,2009,2,50 to 54 years,54033.803996989205
New Hampshire,2009,2,55 to 59 years,45911.45500057461
New Hampshire,2009,2,60 and 61 years,16849.692294695567
New Hampshire,2009,2,62 to 64 years,21610.516660210254
New Hampshire,2009,2,65 and 66 years,12142.956823718605
New Hampshire,2009,2,67 to 69 years,14994.64354129073
New Hampshire,2009,2,70 to 74 years,20013.89262515231
New Hampshire,2009,2,75 to 79 years,17087.082442944462
New Hampshire,2009,2,80 to 84 years,15908.144871261149
New Hampshire,2009,2,85 years and over,15775.927573502271
New Hampshire,2009,2,Under 5 years,35583.481082455124
New Hampshire,2010,1,10 to 14 years,46103.36485027083
New Hampshire,2010,1,15 to 17 years,29572.73700910012
New Hampshire,2010,1,18 and 19 years,19572.18319115271
New Hampshire,2010,1,20 years,10745.158636740367
New Hampshire,2010,1,21 years,8706.765364297735
New Hampshire,2010,1,22 to 24 years,23370.36927893913
New Hampshire,2010,1,25 to 29 years,35768.08961983776
New Hampshire,2010,1,30 to 34 years,36294.223576589175
New Hampshire,2010,1,35 to 39 years,43485.723145442826
New Hampshire,2010,1,40 to 44 years,51552.10832238027
New Hampshire,2010,1,45 to 49 years,57469.86263593668
New Hampshire,2010,1,5 to 9 years,39777.73145024237
New Hampshire,2010,1,50 to 54 years,53227.71970464383
New Hampshire,2010,1,55 to 59 years,45964.06462172141
New Hampshire,2010,1,60 and 61 years,16710.014466425004
New Hampshire,2010,1,62 to 64 years,20006.118435482927
New Hampshire,2010,1,65 and 66 years,11204.147879011127
New Hampshire,2010,1,67 to 69 years,14030.238846704453
New Hampshire,2010,1,70 to 74 years,18315.47465445504
New Hampshire,2010,1,75 to 79 years,14162.523955830524
New Hampshire,2010,1,80 to 84 years,9640.778407521202
New Hampshire,2010,1,85 years and over,7373.892673860812
New Hampshire,2010,1,Under 5 years,36851.42449078686
New Hampshire,2010,2,10 to 14 years,41498.440028798905
New Hampshire,2010,2,15 to 17 years,27720.745481335132
New Hampshire,2010,2,18 and 19 years,19906.904603638373
New Hampshire,2010,2,20 years,9547.57753518238
New Hampshire,2010,2,21 years,8720.79560314444
New Hampshire,2010,2,22 to 24 years,22283.025768319534
New Hampshire,2010,2,25 to 29 years,35393.281810647226
New Hampshire,2010,2,30 to 34 years,36784.27977630621
New Hampshire,2010,2,35 to 39 years,45449.95658398145
