"","region","state","quarter","group","metric","segment","year","category","value","aggregation","value_type"
"23764","Southeast","Southeast",4,"all_sports","participation rate","All",2010,"All",-0.611551566419538,"AVG","pct_change_all"
"23765","Southeast","Southeast",4,"fish","participation rate","All",2010,"All",-0.721241911977706,"AVG","pct_change_all"
"23766","Southeast","Southeast",4,"hunt","participation rate","All",2010,"All",-1.71889382898851,"AVG","pct_change_all"
"23767","Southeast","Southeast",4,"all_sports","participation rate","All",2011,"All",-1.18110682871407,"AVG","pct_change_all"
"23768","Southeast","Southeast",4,"fish","participation rate","All",2011,"All",-1.2893890923692,"AVG","pct_change_all"
"23769","Southeast","Southeast",4,"hunt","participation rate","All",2011,"All",-2.2437990999654,"AVG","pct_change_all"
"23770","Southeast","Southeast",4,"all_sports","participation rate","All",2012,"All",-1.70544635764621,"AVG","pct_change_all"
"23771","Southeast","Southeast",4,"fish","participation rate","All",2012,"All",-1.80813579625565,"AVG","pct_change_all"
"23772","Southeast","Southeast",4,"hunt","participation rate","All",2012,"All",-2.84747619377144,"AVG","pct_change_all"
"23773","Southeast","Southeast",4,"all_sports","participation rate","All",2013,"All",-2.29680588558282,"AVG","pct_change_all"
"23774","Southeast","Southeast",4,"fish","participation rate","All",2013,"All",-2.40120232640701,"AVG","pct_change_all"
"23775","Southeast","Southeast",4,"hunt","participation rate","All",2013,"All",-3.38282649352049,"AVG","pct_change_all"
"23776","Southeast","Southeast",4,"all_sports","participation rate","All",2014,"All",-2.83025572875714,"AVG","pct_change_all"
"23777","Southeast","Southeast",4,"fish","participation rate","All",2014,"All",-2.92522847628909,"AVG","pct_change_all"
"23778","Southeast","Southeast",4,"hunt","participation rate","All",2014,"All",-3.99988620655417,"AVG","pct_change_all"
"23779","Southeast","Southeast",4,"all_sports","participation rate","All",2015,"All",-3.45205836522654,"AVG","pct_change_all"
"23780","Southeast","Southeast",4,"fish","participation rate","All",2015,"All",-3.54566964619715,"AVG","pct_change_all"
"23781","Southeast","Southeast",4,"hunt","participation rate","All",2015,"All",-4.61352220535864,"AVG","pct_change_all"
"23782","Southeast","Southeast",4,"all_sports","participation rate","All",2016,"All",-4.06785403071296,"AVG","pct_change_all"
"23783","Southeast","Southeast",4,"fish","participation rate","All",2016,"All",-4.15969031647546,"AVG","pct_change_all"
"23784","Southeast","Southeast",4,"hunt","participation rate","All",2016,"All",-5.2424496571373,"AVG","pct_change_all"
"23785","Southeast","Southeast",4,"all_sports","participation rate","All",2017,"All",-4.70329449409648,"AVG","pct_change_all"
"23786","Southeast","Southeast",4,"fish","participation rate","All",2017,"All",-4.79438163434995,"AVG","pct_change_all"
"23787","Southeast","Southeast",4,"hunt","participation rate","All",2017,"All",-5.85478567672577,"AVG","pct_change_all"
"23788","Southeast","Southeast",4,"all_sports","participation rate","All",2018,"All",-5.3210903472674,"AVG","pct_change_all"
"23789","Southeast","Southeast",4,"fish","participation rate","All",2018,"All",-5.4119560189905,"AVG","pct_change_all"
"23790","Southeast","Southeast",4,"hunt","participation rate","All",2018,"All",-6.45137391511843,"AVG","pct_change_all"
"23791","Southeast","Southeast",4,"all_sports","participation rate","gender",2009,"Female",0,"AVG","pct_change_all"
"23792","Southeast","Southeast",4,"fish","participation rate","gender",2009,"Female",-0.0376126501242491,"AVG","pct_change_all"
"23793","Southeast","Southeast",4,"hunt","participation rate","gender",2009,"Female",-4.8261575140584,"AVG","pct_change_all"
"23794","Southeast","Southeast",4,"all_sports","participation rate","gender",2010,"Female",-3.99352707327487,"AVG","pct_change_all"
"23795","Southeast","Southeast",4,"fish","participation rate","gender",2010,"Female",-4.03373008247573,"AVG","pct_change_all"
"23796","Southeast","Southeast",4,"hunt","participation rate","gender",2010,"Female",-8.21313476928263,"AVG","pct_change_all"
"23797","Southeast","Southeast",4,"all_sports","participation rate","gender",2011,"Female",-7.40290694596235,"AVG","pct_change_all"
"23798","Southeast","Southeast",4,"fish","participation rate","gender",2011,"Female",-7.44385835545887,"AVG","pct_change_all"
"23799","Southeast","Southeast",4,"hunt","participation rate","gender",2011,"Female",-11.0634732731303,"AVG","pct_change_all"
"23800","Southeast","Southeast",4,"all_sports","participation rate","gender",2012,"Female",-10.2666032133682,"AVG","pct_change_all"
"23801","Southeast","Southeast",4,"fish","participation rate","gender",2012,"Female",-10.3072269234084,"AVG","pct_change_all"
"23802","Southeast","Southeast",4,"hunt","participation rate","gender",2012,"Female",-14.0372110678898,"AVG","pct_change_all"
"23803","Southeast","Southeast",4,"all_sports","participation rate","gender",2013,"Female",-13.2406107079263,"AVG","pct_change_all"
"23804","Southeast","Southeast",4,"fish","participation rate","gender",2013,"Female",-13.283929938899,"AVG","pct_change_all"
"23805","Southeast","Southeast",4,"hunt","participation rate","gender",2013,"Female",-16.7255517238572,"AVG","pct_change_all"
"23806","Southeast","Southeast",4,"all_sports","participation rate","gender",2014,"Female",-15.9277447633514,"AVG","pct_change_all"
"23807","Southeast","Southeast",4,"fish","participation rate","gender",2014,"Female",-15.9682927827183,"AVG","pct_change_all"
"23808","Southeast","Southeast",4,"hunt","participation rate","gender",2014,"Female",-19.5929340425768,"AVG","pct_change_all"
"23809","Southeast","Southeast",4,"all_sports","participation rate","gender",2015,"Female",-18.8052540551226,"AVG","pct_change_all"
"23810","Southeast","Southeast",4,"fish","participation rate","gender",2015,"Female",-18.8466485456449,"AVG","pct_change_all"
"23811","Southeast","Southeast",4,"hunt","participation rate","gender",2015,"Female",-22.3101033018909,"AVG","pct_change_all"
"23812","Southeast","Southeast",4,"all_sports","participation rate","gender",2016,"Female",-21.5288609612884,"AVG","pct_change_all"
"23813","Southeast","Southeast",4,"fish","participation rate","gender",2016,"Female",-21.5708161250889,"AVG","pct_change_all"
"23814","Southeast","Southeast",4,"hunt","participation rate","gender",2016,"Female",-24.9931206845791,"AVG","pct_change_all"
"23815","Southeast","Southeast",4,"all_sports","participation rate","gender",2017,"Female",-24.2207449724287,"AVG","pct_change_all"
"23816","Southeast","Southeast",4,"fish","participation rate","gender",2017,"Female",-24.2616652855094,"AVG","pct_change_all"
"23817","Southeast","Southeast",4,"hunt","participation rate","gender",2017,"Female",-27.5393262696099,"AVG","pct_change_all"
"23818","Southeast","Southeast",4,"all_sports","participation rate","gender",2018,"Female",-26.776587748933,"AVG","pct_change_all"
"23819","Southeast","Southeast",4,"fish","participation rate","gender",2018,"Female",-26.8196428994607,"AVG","pct_change_all"
"23820","Southeast","Southeast",4,"hunt","participation rate","gender",2018,"Female",-29.9997318098312,"AVG","pct_change_all"
"23821","Southeast","Southeast",4,"all_sports","participation rate","gender",2009,"Male",0,"AVG","pct_change_all"
"23822","Southeast","Southeast",4,"fish","participation rate","gender",2009,"Male",-0.128844998488544,"AVG","pct_change_all"
"23823","Southeast","Southeast",4,"hunt","participation rate","gender",2009,"Male",-0.892975217637196,"AVG","pct_change_all"
"23824","Southeast","Southeast",4,"all_sports","participation rate","gender",2010,"Male",-0.404518023068784,"AVG","pct_change_all"
"23825","Southeast","Southeast",4,"fish","participation rate","gender",2010,"Male",-0.531871797036372,"AVG","pct_change_all"
"23826","Southeast","Southeast",4,"hunt","participation rate","gender",2010,"Male",-1.2545976501807,"AVG","pct_change_all"
"23827","Southeast","Southeast",4,"all_sports","participation rate","gender",2011,"Male",-0.782311186855452,"AVG","pct_change_all"
"23828","Southeast","Southeast",4,"fish","participation rate","gender",2011,"Male",-0.907715452297847,"AVG","pct_change_all"
"23829","Southeast","Southeast",4,"hunt","participation rate","gender",2011,"Male",-1.60720176329935,"AVG","pct_change_all"
"23830","Southeast","Southeast",4,"all_sports","participation rate","gender",2012,"Male",-1.13290632372548,"AVG","pct_change_all"
"23831","Southeast","Southeast",4,"fish","participation rate","gender",2012,"Male",-1.25172860970831,"AVG","pct_change_all"
"23832","Southeast","Southeast",4,"hunt","participation rate","gender",2012,"Male",-2.02293086224002,"AVG","pct_change_all"
"23833","Southeast","Southeast",4,"all_sports","participation rate","gender",2013,"Male",-1.53407040814805,"AVG","pct_change_all"
"23834","Southeast","Southeast",4,"fish","participation rate","gender",2013,"Male",-1.65445560205681,"AVG","pct_change_all"
"23835","Southeast","Southeast",4,"hunt","participation rate","gender",2013,"Male",-2.37923468422696,"AVG","pct_change_all"
"23836","Southeast","Southeast",4,"all_sports","participation rate","gender",2014,"Male",-1.89180988714973,"AVG","pct_change_all"
"23837","Southeast","Southeast",4,"fish","participation rate","gender",2014,"Male",-2.00164377431986,"AVG","pct_change_all"
"23838","Southeast","Southeast",4,"hunt","participation rate","gender",2014,"Male",-2.79705816635546,"AVG","pct_change_all"
"23839","Southeast","Southeast",4,"all_sports","participation rate","gender",2015,"Male",-2.31327393378817,"AVG","pct_change_all"
"23840","Southeast","Southeast",4,"fish","participation rate","gender",2015,"Male",-2.42113668528234,"AVG","pct_change_all"
"23841","Southeast","Southeast",4,"hunt","participation rate","gender",2015,"Male",-3.21612752160063,"AVG","pct_change_all"
"23842","Southeast","Southeast",4,"all_sports","participation rate","gender",2016,"Male",-2.73411749860184,"AVG","pct_change_all"
"23843","Southeast","Southeast",4,"fish","participation rate","gender",2016,"Male",-2.83969958634152,"AVG","pct_change_all"
"23844","Southeast","Southeast",4,"hunt","participation rate","gender",2016,"Male",-3.64839829336297,"AVG","pct_change_all"
"23845","Southeast","Southeast",4,"all_sports","participation rate","gender",2017,"Male",-3.17231851610914,"AVG","pct_change_all"
"23846","Southeast","Southeast",4,"fish","participation rate","gender",2017,"Male",-3.27721989462523,"AVG","pct_change_all"
"23847","Southeast","Southeast",4,"hunt","participation rate","gender",2017,"Male",-4.07150360980399,"AVG","pct_change_all"
"23848","Southeast","Southeast",4,"all_sports","participation rate","gender",2018,"Male",-3.59919423767068,"AVG","pct_change_all"
"23849","Southeast","Southeast",4,"fish","participation rate","gender",2018,"Male",-3.70302734710641,"AVG","pct_change_all"
"23850","Southeast","Southeast",4,"hunt","participation rate","gender",2018,"Male",-4.48468291507654,"AVG","pct_change_all"
"23851","Southeast","Southeast",4,"all_sports","participation rate","Residency",2009,"Nonresident",0,"AVG","pct_change_all"
"23852","Southeast","Southeast",4,"fish","participation rate","Residency",2009,"Nonresident",0,"AVG","pct_change_all"
"23853","Southeast","Southeast",4,"hunt","participation rate","Residency",2009,"Nonresident",0,"AVG","pct_change_all"
"23854","Southeast","Southeast",4,"all_sports","participation rate","Residency",2010,"Nonresident",0,"AVG","pct_change_all"
"23855","Southeast","Southeast",4,"fish","participation rate","Residency",2010,"Nonresident",0,"AVG","pct_change_all"
"23856","Southeast","Southeast",4,"hunt","participation rate","Residency",2010,"Nonresident",0,"AVG","pct_change_all"
"23857","Southeast","Southeast",4,"all_sports","participation rate","Residency",2011,"Nonresident",0,"AVG","pct_change_all"
"23858","Southeast","Southeast",4,"fish","participation rate","Residency",2011,"Nonresident",0,"AVG","pct_change_all"
"23859","Southeast","Southeast",4,"hunt","participation rate","Residency",2011,"Nonresident",0,"AVG","pct_change_all"
"23860","Southeast","Southeast",4,"all_sports","participation rate","Residency",2012,"Nonresident",0,"AVG","pct_change_all"
"23861","Southeast","Southeast",4,"fish","participation rate","Residency",2012,"Nonresident",0,"AVG","pct_change_all"
"23862","Southeast","Southeast",4,"hunt","participation rate","Residency",2012,"Nonresident",0,"AVG","pct_change_all"
"23863","Southeast","Southeast",4,"all_sports","participation rate","Residency",2013,"Nonresident",0,"AVG","pct_change_all"
"23864","Southeast","Southeast",4,"fish","participation rate","Residency",2013,"Nonresident",0,"AVG","pct_change_all"
"23865","Southeast","Southeast",4,"hunt","participation rate","Residency",2013,"Nonresident",0,"AVG","pct_change_all"
"23866","Southeast","Southeast",4,"all_sports","participation rate","Residency",2014,"Nonresident",0,"AVG","pct_change_all"
"23867","Southeast","Southeast",4,"fish","participation rate","Residency",2014,"Nonresident",0,"AVG","pct_change_all"
"23868","Southeast","Southeast",4,"hunt","participation rate","Residency",2014,"Nonresident",0,"AVG","pct_change_all"
"23869","Southeast","Southeast",4,"all_sports","participation rate","Residency",2015,"Nonresident",0,"AVG","pct_change_all"
"23870","Southeast","Southeast",4,"fish","participation rate","Residency",2015,"Nonresident",0,"AVG","pct_change_all"
"23871","Southeast","Southeast",4,"hunt","participation rate","Residency",2015,"Nonresident",0,"AVG","pct_change_all"
"23872","Southeast","Southeast",4,"all_sports","participation rate","Residency",2016,"Nonresident",0,"AVG","pct_change_all"
"23873","Southeast","Southeast",4,"fish","participation rate","Residency",2016,"Nonresident",0,"AVG","pct_change_all"
"23874","Southeast","Southeast",4,"hunt","participation rate","Residency",2016,"Nonresident",0,"AVG","pct_change_all"
"23875","Southeast","Southeast",4,"all_sports","participation rate","Residency",2017,"Nonresident",0,"AVG","pct_change_all"
"23876","Southeast","Southeast",4,"fish","participation rate","Residency",2017,"Nonresident",0,"AVG","pct_change_all"
"23877","Southeast","Southeast",4,"hunt","participation rate","Residency",2017,"Nonresident",0,"AVG","pct_change_all"
"23878","Southeast","Southeast",4,"all_sports","participation rate","Residency",2018,"Nonresident",0,"AVG","pct_change_all"
"23879","Southeast","Southeast",4,"fish","participation rate","Residency",2018,"Nonresident",0,"AVG","pct_change_all"
"23880","Southeast","Southeast",4,"hunt","participation rate","Residency",2018,"Nonresident",0,"AVG","pct_change_all"
"23881","Southeast","Southeast",4,"all_sports","participation rate","Residency",2009,"Resident",0,"AVG","pct_change_all"
"23882","Southeast","Southeast",4,"fish","participation rate","Residency",2009,"Resident",-0.110652642311631,"AVG","pct_change_all"
"23883","Southeast","Southeast",4,"hunt","participation rate","Residency",2009,"Resident",-1.16543712139783,"AVG","pct_change_all"
