state,year,sex,agecat,pop
NH,2009,Male,55-64,82637.8143916879
NH,2009,Male,65+,74688.75018703305
NH,2009,Female,0-17,144212.0109457136
NH,2009,Female,18-24,60427.31166058699
NH,2009,Female,25-34,72140.56226658926
NH,2009,Female,35-44,97566.34928409918
NH,2009,Female,45-54,111889.88987464411
NH,2009,Female,55-64,84371.66395548044
NH,2009,Female,65+,95922.64787786953
NH,2010,Male,0-17,152305.2578004002
NH,2010,Male,18-24,62394.47647112994
NH,2010,Male,25-34,72062.31319642693
NH,2010,Male,35-44,95037.8314678231
NH,2010,Male,45-54,110697.58234058051
NH,2010,Male,55-64,82680.19752362934
NH,2010,Male,65+,74727.05641738315
NH,2010,Female,0-17,144285.97413959098
NH,2010,Female,18-24,60458.30351028473
NH,2010,Female,25-34,72177.56158695344
NH,2010,Female,35-44,97616.38893586386
NH,2010,Female,45-54,111947.27575785483
NH,2010,Female,55-64,84414.93634103259
NH,2010,Female,65+,95971.84451104657
NH,2011,Male,0-17,149849.2526394262
NH,2011,Male,18-24,62575.096530084484
NH,2011,Male,25-34,72375.08480056781
NH,2011,Male,35-44,92075.35801813344
NH,2011,Male,45-54,111286.1834538962
NH,2011,Male,55-64,85947.23107793764
NH,2011,Male,65+,77365.84742813153
NH,2011,Female,0-17,141913.77958691734
NH,2011,Female,18-24,61382.56904532297
NH,2011,Female,25-34,72056.14136898315
NH,2011,Female,35-44,94254.80480062861
NH,2011,Female,45-54,112675.29242479164
NH,2011,Female,55-64,87736.52378846289
NH,2011,Female,65+,98321.835036716
NH,2012,Male,0-17,147146.08094732798
NH,2012,Male,18-24,63170.56373180798
NH,2012,Male,25-34,73358.48907682428
NH,2012,Male,35-44,88994.11054487602
NH,2012,Male,45-54,111366.74636615219
NH,2012,Male,55-64,88860.45557635292
NH,2012,Male,65+,80352.76412134129
NH,2012,Female,0-17,139996.0425936299
NH,2012,Female,18-24,61843.058367755264
NH,2012,Female,25-34,72626.903985961
NH,2012,Female,35-44,91097.41768110794
NH,2012,Female,45-54,113140.43824166548
NH,2012,Female,55-64,90969.79226003701
NH,2012,Female,65+,101039.13650516063
NH,2013,Male,0-17,144618.04893527832
NH,2013,Male,18-24,63636.20479225211
NH,2013,Male,25-34,74574.88721628963
NH,2013,Male,35-44,85467.31728335447
NH,2013,Male,45-54,110822.65827857041
NH,2013,Male,55-64,91742.55554132102
NH,2013,Male,65+,83816.30923663423
NH,2013,Female,0-17,137782.75496353392
NH,2013,Female,18-24,62170.20617342256
NH,2013,Female,25-34,73253.67858450497
NH,2013,Female,35-44,87936.79095128684
NH,2013,Female,45-54,112596.33561987037
NH,2013,Female,55-64,93698.22585244825
NH,2013,Female,65+,104292.026571233
NH,2014,Male,0-17,141983.35639319368
NH,2014,Male,18-24,64704.86601759635
NH,2014,Male,25-34,75969.55781340717
NH,2014,Male,35-44,83777.73918092091
NH,2014,Male,45-54,109261.0515385646
NH,2014,Male,55-64,94516.63771158054
NH,2014,Male,65+,87592.51565361083
NH,2014,Female,0-17,136279.3572864097
NH,2014,Female,18-24,62767.20177749988
NH,2014,Female,25-34,74725.21405922022
NH,2014,Female,35-44,85411.63418337726
NH,2014,Female,45-54,111296.60819079094
NH,2014,Female,55-64,96862.0188021973
NH,2014,Female,65+,108075.24139163057
NH,2015,Male,0-17,139772.89652552747
NH,2015,Male,18-24,65257.55840540824
NH,2015,Male,25-34,77497.32406485119
NH,2015,Male,35-44,81485.41491208662
NH,2015,Male,45-54,107101.22920009878
NH,2015,Male,55-64,96610.28981551895
NH,2015,Male,65+,91727.09861871423
NH,2015,Female,0-17,134388.16657592013
NH,2015,Female,18-24,63281.677363179755
NH,2015,Female,25-34,75314.57090124536
NH,2015,Female,35-44,83077.82568054245
NH,2015,Female,45-54,109511.03713106998
NH,2015,Female,55-64,99187.61370819082
NH,2015,Female,65+,112081.29709764605
NH,2016,Male,0-17,137777.21302550728
NH,2016,Male,18-24,66039.54633925499
NH,2016,Male,25-34,79776.71846240648
NH,2016,Male,35-44,80034.57484013219
NH,2016,Male,45-54,105138.66281432133
NH,2016,Male,55-64,98778.2054970874
NH,2016,Male,65+,96315.92989017727
NH,2016,Female,0-17,132192.34724441302
NH,2016,Female,18-24,63576.259530863594
NH,2016,Female,25-34,76448.85438752305
NH,2016,Female,35-44,81075.1011643665
NH,2016,Female,45-54,107441.16858718963
NH,2016,Female,55-64,101352.72446841928
NH,2016,Female,65+,116425.69374833805
NH,2017,Male,0-17,136597.4160174434
NH,2017,Male,18-24,66555.56671932533
NH,2017,Male,25-34,81186.80555363675
NH,2017,Male,35-44,78749.44811119587
NH,2017,Male,45-54,103092.61890846404
NH,2017,Male,55-64,100887.34248652999
NH,2017,Male,65+,100929.90756452687
NH,2017,Female,0-17,130809.57886410461
NH,2017,Female,18-24,63693.571951153586
NH,2017,Female,25-34,77291.08746268343
NH,2017,Female,35-44,79886.5437662556
NH,2017,Female,45-54,105005.00705560995
NH,2017,Female,55-64,103768.59288522413
NH,2017,Female,65+,121313.51265384638
NH,2018,Male,0-17,137274.5501528703
NH,2018,Male,18-24,66885.49277094683
NH,2018,Male,25-34,81589.26087811822
NH,2018,Male,35-44,79139.82108468833
NH,2018,Male,45-54,103603.66467644955
NH,2018,Male,55-64,101387.45636438992
NH,2018,Male,65+,101430.23244394254
NH,2018,Female,0-17,131458.02181179833
NH,2018,Female,18-24,64009.31066007532
NH,2018,Female,25-34,77674.23112096876
NH,2018,Female,35-44,80282.5534955941
NH,2018,Female,45-54,105525.53282206377
NH,2018,Female,55-64,104282.98955886858
NH,2018,Female,65+,121914.88215922537
NH,2019,Male,0-17,137951.68428829714
NH,2019,Male,18-24,67215.41882256833
NH,2019,Male,25-34,81991.71620259968
NH,2019,Male,35-44,79530.1940581808
NH,2019,Male,45-54,104114.7104444351
NH,2019,Male,55-64,101887.57024224986
NH,2019,Male,65+,101930.55732335821
NH,2019,Female,0-17,132106.46475949205
NH,2019,Female,18-24,64325.04936899705
NH,2019,Female,25-34,78057.37477925408
NH,2019,Female,35-44,80678.56322493257
NH,2019,Female,45-54,106046.0585885176
NH,2019,Female,55-64,104797.38623251302
NH,2019,Female,65+,122516.25166460435
NJ,2008,Male,0-17,1063832.286657562
NJ,2008,Male,18-24,388431.38000272197
NJ,2008,Male,25-34,547452.9390820032
NJ,2008,Male,35-44,634540.0976635304
NJ,2008,Male,45-54,656772.332993219
NJ,2008,Male,55-64,471668.1739139607
NJ,2008,Male,65+,476701.1149187813
NJ,2008,Female,0-17,1015204.827685406
NJ,2008,Female,18-24,361184.1820246499
NJ,2008,Female,25-34,549076.9839468251
NJ,2008,Female,35-44,658953.7069075925
NJ,2008,Female,45-54,690182.1120389123
NJ,2008,Female,55-64,519609.45894876576
NJ,2008,Female,65+,677480.4032160698
NJ,2009,Male,0-17,1069268.2657076812
NJ,2009,Male,18-24,390416.1898929517
NJ,2009,Male,25-34,550250.3186549863
NJ,2009,Male,35-44,637782.4759224164
NJ,2009,Male,45-54,660128.3137127609
NJ,2009,Male,55-64,474078.3078647359
NJ,2009,Male,65+,479136.9662332856
NJ,2009,Female,0-17,1020392.3297419721
NJ,2009,Female,18-24,363029.76395644963
NJ,2009,Female,25-34,551882.6620777412
NJ,2009,Female,35-44,662320.8340296715
NJ,2009,Female,45-54,693708.8103247841
NJ,2009,Female,55-64,522264.5636758123
NJ,2009,Female,65+,680942.1982047512
NJ,2010,Male,0-17,1074644.4040466535
NJ,2010,Male,18-24,392379.1504651051
NJ,2010,Male,25-34,553016.9039255171
NJ,2010,Male,35-44,640989.1612143079
NJ,2010,Male,45-54,663447.3508990405
NJ,2010,Male,55-64,476461.9104164304
NJ,2010,Male,65+,481546.0030450915
NJ,2010,Female,0-17,1025522.7263885877
NJ,2010,Female,18-24,364855.02922877367
NJ,2010,Female,25-34,554657.4545534598
NJ,2010,Female,35-44,665650.894915908
NJ,2010,Female,45-54,697196.685772768
NJ,2010,Female,55-64,524890.4402999595
NJ,2010,Female,65+,684365.8848283974
NJ,2011,Male,0-17,1067518.5550098799
NJ,2011,Male,18-24,396355.7843039877
NJ,2011,Male,25-34,556919.8099428953
NJ,2011,Male,35-44,625977.3177320536
NJ,2011,Male,45-54,669821.4173934978
NJ,2011,Male,55-64,490691.2465456667
NJ,2011,Male,65+,490578.29047725454
NJ,2011,Female,0-17,1018833.4809879146
NJ,2011,Female,18-24,368224.68058773474
NJ,2011,Female,25-34,557247.5842485556
NJ,2011,Female,35-44,650899.2588618111
NJ,2011,Female,45-54,703003.2710258944
NJ,2011,Female,55-64,539772.6753433998
NJ,2011,Female,65+,691939.6275394536
NJ,2012,Male,0-17,1057507.3564431341
NJ,2012,Male,18-24,400683.153016959
NJ,2012,Male,25-34,560799.0966025493
NJ,2012,Male,35-44,612513.7440348342
NJ,2012,Male,45-54,671595.3624237652
NJ,2012,Male,55-64,503619.5729813707
NJ,2012,Male,65+,501600.79762500955
NJ,2012,Female,0-17,1010205.4481679775
NJ,2012,Female,18-24,372547.03728794365
NJ,2012,Female,25-34,559990.3794194332
NJ,2012,Female,35-44,635753.298510852
NJ,2012,Female,45-54,704873.4709887139
NJ,2012,Female,55-64,552287.4488369649
NJ,2012,Female,65+,701506.8336604923
NJ,2013,Male,0-17,1049931.417499377
NJ,2013,Male,18-24,403579.53356242913
NJ,2013,Male,25-34,564860.1038278812
NJ,2013,Male,35-44,599451.4604050131
NJ,2013,Male,45-54,669748.4384812021
NJ,2013,Male,55-64,516791.2566829469
NJ,2013,Male,65+,513105.456873699
NJ,2013,Female,0-17,1003324.8550134585
NJ,2013,Female,18-24,376125.0889424694
NJ,2013,Female,25-34,561231.4715258786
NJ,2013,Female,35-44,620652.5820832965
NJ,2013,Female,45-54,703257.6241755644
NJ,2013,Female,55-64,564587.3044950606
NJ,2013,Female,65+,711715.4064317243
NJ,2014,Male,0-17,1039691.5507460019
NJ,2014,Male,18-24,405815.4372511233
NJ,2014,Male,25-34,568509.0974168995
NJ,2014,Male,35-44,589818.8465710371
NJ,2014,Male,45-54,664727.6905007609
NJ,2014,Male,55-64,528784.1200810333
NJ,2014,Male,65+,525468.9593677255
NJ,2014,Female,0-17,994650.1267086557
NJ,2014,Female,18-24,379181.2482412844
NJ,2014,Female,25-34,563512.3768842737
NJ,2014,Female,35-44,609450.0333386896
NJ,2014,Female,45-54,697949.2377332756
NJ,2014,Female,55-64,576495.2576283127
NJ,2014,Female,65+,722726.0175309267
NJ,2015,Male,0-17,1029101.5905166348
NJ,2015,Male,18-24,406283.6927689675
NJ,2015,Male,25-34,572156.4671449987
NJ,2015,Male,35-44,582491.3870331487
NJ,2015,Male,45-54,657496.7642703679
NJ,2015,Male,55-64,539756.9814497598
NJ,2015,Male,65+,539379.4091885675
NJ,2015,Female,0-17,986589.3448652931
NJ,2015,Female,18-24,380346.76976067934
NJ,2015,Female,25-34,564919.8315109599
NJ,2015,Female,35-44,600113.7504321733
NJ,2015,Female,45-54,689949.0503082011
NJ,2015,Female,55-64,587259.3575926903
NJ,2015,Female,65+,735024.6031575579
NJ,2016,Male,0-17,1021089.5003912307
NJ,2016,Male,18-24,407781.81711715023
NJ,2016,Male,25-34,576046.5765591799
NJ,2016,Male,35-44,574386.2360574715
NJ,2016,Male,45-54,646689.6851117879
NJ,2016,Male,55-64,549434.3443570357
NJ,2016,Male,65+,555125.0917480834
NJ,2016,Female,0-17,979494.3873547241
NJ,2016,Female,18-24,381672.26594220195
NJ,2016,Female,25-34,565854.5943067858
NJ,2016,Female,35-44,590252.0437653442
NJ,2016,Female,45-54,679752.1609896342
NJ,2016,Female,55-64,595797.4615920936
NJ,2016,Female,65+,751139.8347072769
NJ,2017,Male,0-17,1012723.1467681217
NJ,2017,Male,18-24,406485.80625091447
NJ,2017,Male,25-34,577573.2964241379
NJ,2017,Male,35-44,570933.793149699
NJ,2017,Male,45-54,636696.917394788
NJ,2017,Male,55-64,560407.6062013841
NJ,2017,Male,65+,572552.7486769491
NJ,2017,Female,0-17,971113.4104994319
NJ,2017,Female,18-24,383787.69263632654
NJ,2017,Female,25-34,564654.3884392256
NJ,2017,Female,35-44,584909.1886569895
NJ,2017,Female,45-54,670423.1735317033
NJ,2017,Female,55-64,605658.00839226
NJ,2017,Female,65+,770623.8229780693
NJ,2018,Male,0-17,1014999.2419957632
NJ,2018,Male,18-24,407399.3830825138
NJ,2018,Male,25-34,578871.3923823466
NJ,2018,Male,35-44,572216.9668245916
NJ,2018,Male,45-54,638127.8936885174
NJ,2018,Male,55-64,561667.1222715753
NJ,2018,Male,65+,573839.5609543177
NJ,2018,Female,0-17,973295.9878466469
NJ,2018,Female,18-24,384650.2554585794
NJ,2018,Female,25-34,565923.4491523087
NJ,2018,Female,35-44,586223.7720326676
NJ,2018,Female,45-54,671929.9495846112
NJ,2018,Female,55-64,607019.2247393768
NJ,2018,Female,65+,772355.7999861832
NJ,2019,Male,0-17,1017275.3372234048
NJ,2019,Male,18-24,408312.95991411316
NJ,2019,Male,25-34,580169.4883405555
NJ,2019,Male,35-44,573500.1404994843
NJ,2019,Male,45-54,639558.869982247
NJ,2019,Male,55-64,562926.6383417664
NJ,2019,Male,65+,575126.3732316863
NJ,2019,Female,0-17,975478.565193862
NJ,2019,Female,18-24,385512.81828083226
NJ,2019,Female,25-34,567192.509865392
NJ,2019,Female,35-44,587538.3554083458
NJ,2019,Female,45-54,673436.7256375193
NJ,2019,Female,55-64,608380.4410864939
NJ,2019,Female,65+,774087.7769942973
NM,2008,Male,0-17,260372.44014123335
NM,2008,Male,18-24,104856.71015964258
NM,2008,Male,25-34,129348.74470300355
NM,2008,Male,35-44,126227.56339854214
NM,2008,Male,45-54,139695.0861855367
NM,2008,Male,55-64,115420.7852499749
NM,2008,Male,65+,115698.4455388198
NM,2008,Female,0-17,251474.32678397032
NM,2008,Female,18-24,98915.97851198287
NM,2008,Female,25-34,126323.44608821522
NM,2008,Female,35-44,128191.16098080493
NM,2008,Female,45-54,147634.37264606913
NM,2008,Female,55-64,124129.13078392664
NM,2008,Female,65+,142373.80882827766
NM,2009,Male,0-17,263757.4623803227
NM,2009,Male,18-24,106219.92008929414
NM,2009,Male,25-34,131030.36806214425
NM,2009,Male,35-44,127868.60923679736
NM,2009,Male,45-54,141511.2191571102
NM,2009,Male,55-64,116921.33547991626
NM,2009,Male,65+,117202.60554501912
NM,2009,Female,0-17,254743.6673803177
NM,2009,Female,18-24,100201.95481148186
NM,2009,Female,25-34,127965.73846791202
NM,2009,Female,35-44,129857.7349489996
NM,2009,Female,45-54,149553.72184596857
NM,2009,Female,55-64,125742.89554334013
NM,2009,Female,65+,144224.7670513759
NM,2010,Male,0-17,267355.6348338551
NM,2010,Male,18-24,107668.96948123362
NM,2010,Male,25-34,132817.88094114512
NM,2010,Male,35-44,129612.9894839955
NM,2010,Male,45-54,143441.71153462134
NM,2010,Male,55-64,118516.37330276059
NM,2010,Male,65+,118801.48044678861
NM,2010,Female,0-17,258218.87387649628
NM,2010,Female,18-24,101568.90727735328
NM,2010,Female,25-34,129711.44374955914
NM,2010,Female,35-44,131629.25079751748
NM,2010,Female,45-54,151593.92983634374
NM,2010,Female,55-64,127458.27685952465
NM,2010,Female,65+,146192.27757880546
NM,2011,Male,0-17,267765.8282068551
NM,2011,Male,18-24,107971.1132540979
NM,2011,Male,25-34,135952.9578633925
NM,2011,Male,35-44,127476.70566422664
NM,2011,Male,45-54,143373.25286087918
NM,2011,Male,55-64,122475.71686671877
NM,2011,Male,65+,121985.52396845375
NM,2011,Female,0-17,258400.08014437917
NM,2011,Female,18-24,101555.71369805452
NM,2011,Female,25-34,131041.8377638999
NM,2011,Female,35-44,128956.47547586414
NM,2011,Female,45-54,151480.83915114158
NM,2011,Female,55-64,132039.58455891017
NM,2011,Female,65+,149919.37052312656
NM,2012,Male,0-17,266843.93628724356
NM,2012,Male,18-24,107728.89486285856
NM,2012,Male,25-34,138303.4082996681
NM,2012,Male,35-44,125714.85871705509
NM,2012,Male,45-54,141918.27419966165
NM,2012,Male,55-64,125226.30842261932
NM,2012,Male,65+,125917.99813262088
NM,2012,Female,0-17,256717.43642128812
NM,2012,Female,18-24,101393.99218843889
NM,2012,Female,25-34,133346.80655986245
NM,2012,Female,35-44,126833.14119974484
NM,2012,Female,45-54,148988.54155842954
NM,2012,Female,55-64,135112.0880811293
NM,2012,Female,65+,153503.3150693796
NM,2013,Male,0-17,265164.0770660181
NM,2013,Male,18-24,108874.01061600052
NM,2013,Male,25-34,140145.977834533
NM,2013,Male,35-44,124541.84558386552
NM,2013,Male,45-54,139650.5122563301
NM,2013,Male,55-64,126904.91304562095
NM,2013,Male,65+,130433.84134751504
NM,2013,Female,0-17,254471.1209650066
NM,2013,Female,18-24,102026.47409438828
NM,2013,Female,25-34,133698.858392448
NM,2013,Female,35-44,125488.28595365718
NM,2013,Female,45-54,145874.16661110322
NM,2013,Female,55-64,137652.47147565885
NM,2013,Female,65+,157865.44475785448
NM,2014,Male,0-17,261864.93261573446
NM,2014,Male,18-24,108762.68244711154
NM,2014,Male,25-34,141224.9701065101
NM,2014,Male,35-44,123858.75665754045
NM,2014,Male,45-54,136254.58114067453
NM,2014,Male,55-64,128245.28068420281
NM,2014,Male,65+,134623.57804897396
NM,2014,Female,0-17,251531.2266441035
NM,2014,Female,18-24,101463.86824192281
NM,2014,Female,25-34,134642.6717388953
NM,2014,Female,35-44,123806.50024301892
NM,2014,Female,45-54,142456.0106409113
NM,2014,Female,55-64,139507.54294463928
NM,2014,Female,65+,162099.39784576112
NM,2015,Male,0-17,259089.3738086681
NM,2015,Male,18-24,109128.16262714616
NM,2015,Male,25-34,142819.38923438557
NM,2015,Male,35-44,123543.18956805207
NM,2015,Male,45-54,132569.50574895745
NM,2015,Male,55-64,128474.56697488672
NM,2015,Male,65+,139808.61132604358
NM,2015,Female,0-17,249082.19793610435
NM,2015,Female,18-24,101089.72660603987
NM,2015,Female,25-34,134641.5467744853
NM,2015,Female,35-44,122675.66029066505
NM,2015,Female,45-54,139076.47679137017
NM,2015,Female,55-64,140647.0558068477
NM,2015,Female,65+,167565.53650634777
NM,2016,Male,0-17,257580.57008338816
NM,2016,Male,18-24,107884.69286622117
NM,2016,Male,25-34,142649.80486097405
NM,2016,Male,35-44,123390.67440193327
NM,2016,Male,45-54,129718.27246624403
NM,2016,Male,55-64,129638.88859343466
NM,2016,Male,65+,145589.0178732194
NM,2016,Female,0-17,246607.50817100555
NM,2016,Female,18-24,100120.14621814602
NM,2016,Female,25-34,135444.9647591624
NM,2016,Female,35-44,122557.64616700972
NM,2016,Female,45-54,135643.92687076054
NM,2016,Female,55-64,141719.3052885504
NM,2016,Female,65+,174243.58137995042
NM,2017,Male,0-17,254658.16188193942
NM,2017,Male,18-24,107295.09394539981
NM,2017,Male,25-34,143767.3528487722
NM,2017,Male,35-44,122923.04971920946
NM,2017,Male,45-54,126969.60984311416
NM,2017,Male,55-64,130242.00176465398
NM,2017,Male,65+,150471.79005654185
NM,2017,Female,0-17,245114.10382295327
NM,2017,Female,18-24,99020.22993023886
NM,2017,Female,25-34,135771.6311945158
NM,2017,Female,35-44,122799.54428614736
NM,2017,Female,45-54,132201.01883704556
NM,2017,Female,55-64,142600.57794455945
NM,2017,Female,65+,179560.83392490892
NM,2018,Male,0-17,254905.47308842745
NM,2018,Male,18-24,107399.29354747731
NM,2018,Male,25-34,143906.97247542726
NM,2018,Male,35-44,123042.42640639901
NM,2018,Male,45-54,127092.91634609667
NM,2018,Male,55-64,130368.48625018468
NM,2018,Male,65+,150617.92069561617
NM,2018,Female,0-17,245352.1463199842
NM,2018,Female,18-24,99116.39340031888
NM,2018,Female,25-34,135903.4857782033
NM,2018,Female,35-44,122918.80103106829
NM,2018,Female,45-54,132329.40582148745
NM,2018,Female,55-64,142739.0644580752
NM,2018,Female,65+,179735.21438123434
NM,2019,Male,0-17,255152.7842949155
NM,2019,Male,18-24,107503.49314955481
NM,2019,Male,25-34,144046.59210208233
NM,2019,Male,35-44,123161.80309358856
NM,2019,Male,45-54,127216.22284907917
NM,2019,Male,55-64,130494.97073571538
NM,2019,Male,65+,150764.05133469048
NM,2019,Female,0-17,245590.18881701515
NM,2019,Female,18-24,99212.55687039891
NM,2019,Female,25-34,136035.3403618908
NM,2019,Female,35-44,123038.05777598922
NM,2019,Female,45-54,132457.79280592935
NM,2019,Female,55-64,142877.55097159097
NM,2019,Female,65+,179909.59483755977
NY,2008,Male,0-17,2240632.5375528503
NY,2008,Male,18-24,977977.5574081247
NY,2008,Male,25-34,1280554.847151643
NY,2008,Male,35-44,1334821.9366999636
NY,2008,Male,45-54,1375583.198931947
NY,2008,Male,55-64,1032689.2462430093
NY,2008,Male,65+,1050219.4464273902
NY,2008,Female,0-17,2139017.1226347587
NY,2008,Female,18-24,952001.9689780711
NY,2008,Female,25-34,1321408.0265394999
NY,2008,Female,35-44,1390875.416190703
NY,2008,Female,45-54,1458427.5320613598
NY,2008,Female,55-64,1155419.630424563
NY,2008,Female,65+,1502807.5327561167
NY,2009,Male,0-17,2251668.6735758213
NY,2009,Male,18-24,982794.5424202039
NY,2009,Male,25-34,1286862.1631622706
NY,2009,Male,35-44,1341396.5428493307
NY,2009,Male,45-54,1382358.5728676063
NY,2009,Male,55-64,1037775.7112478623
NY,2009,Male,65+,1055392.2556544673
NY,2009,Female,0-17,2149552.756445845
NY,2009,Female,18-24,956691.012383311
NY,2009,Female,25-34,1327916.5630702884
NY,2009,Female,35-44,1397726.1112631094
NY,2009,Female,45-54,1465610.9520794651
NY,2009,Female,55-64,1161110.5984843695
NY,2009,Female,65+,1510209.5444960496
NY,2010,Male,0-17,2262516.3450969104
